id,home_team_id,visitor_team_id,original_home_score,original_visitor_score,home_z_score,visitor_z_score,week_id,flagged,invalid,home_field_advantage
42599,Lewis & Clark,Puget Sound,59,21,0.200221471,-0.200221471,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42646,Lindenwood,Cent Arkansas,13,34,-1.115966682,1.115966682,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42487,Linfield,Denison,31,7,0.235088915,-0.235088915,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42590,Livingstone,VA-Lynchburg,37,9,0.189733626,-0.189733626,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42478,Louisville,Jacksonville St,49,14,0.485239783,-0.485239783,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42576,Lycoming,Widener,48,12,1.949758809,-1.949758809,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42503,MA Dartmouth,Nichols,64,24,-0.011493382,0.011493382,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42494,MN Mankato,Bemidji St,31,29,-0.384281942,0.384281942,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42597,MN Morris,Macalester,17,16,0.958621522,-0.958621522,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42580,MO Baptist,Clarke,42,7,0.145238264,-0.145238264,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42714,MO Southern,Pittsburg St,17,42,0.614807897,-0.614807897,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42456,MT Western,Eastern Oregon,59,21,0.495357313,-0.495357313,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42664,Marist,Georgetown,10,31,0.143843597,-0.143843597,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42575,Martin Luther,Lawrence,35,7,0.566515557,-0.566515557,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42620,Mary ND,Augustana SD,13,35,0.881247234,-0.881247234,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42667,Maryland,Michigan St,24,27,-1.296018517,1.296018517,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42579,Maryville TN,Sewanee,23,9,-0.10241728,0.10241728,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42725,Mayville St,Dickinson St ND,7,31,-0.397655457,0.397655457,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42436,McDaniel,Catholic,7,3,2.009639284,-2.009639284,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42614,McPherson,Sterling,42,30,-0.695528761,0.695528761,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42557,Memphis,Troy,38,17,0.077993827,-0.077993827,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42592,Merchant Marine,W Connecticut,44,27,2.300455014,-2.300455014,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42713,Methodist,Shenandoah,14,33,1.204672193,-1.204672193,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42460,Miami FL,Florida A&M,56,9,-0.212475995,0.212475995,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42690,Michigan,Texas,12,31,-0.350854065,0.350854065,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42419,Michigan Tech,S Dakota Tech,52,50,-0.694649137,0.694649137,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42721,Midland NE,Dordt,20,38,0.123029819,-0.123029819,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42669,Millikin,Illinois Col,21,46,-0.258739762,0.258739762,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42421,Millsaps,Belhaven MS,23,21,-1.195085333,1.195085333,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42514,Minnesota,Rhode Island,48,0,0.549258447,-0.549258447,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42596,Misericordia,Keystone,24,14,0.460174621,-0.460174621,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42493,Mississippi,MTSU,52,3,0.031686959,-0.031686959,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42495,Missouri,Buffalo,38,0,0.526859718,-0.526859718,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42613,Missouri Val,Graceland,29,24,0.540753501,-0.540753501,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42694,Monmouth IL,Wartburg,24,38,0.198426779,-0.198426779,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42671,Monmouth NJ,Lafayette,35,40,-2.292521923,2.292521923,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
